mol1,mol2,y
CCCC(O)CC=1CCCCC1CCCCCCCCCc1ccccc1CC(CC)C,CCC,9.001501997346294
CCCc1ccccc1CC,CCCC=C,9.853577244704105
CCC,C(CC)CC(CCC)=CCCCCC,1.1591770465800741
CC(O)CCCC=C,CCCCCC(O)C,3.505201250838575
C(O)(CCC)CCCC=1CCCCC1CCC,C(O)(CC)C,5.1534808438463475
C(CC)CCC,CC(CC)=C,4.310375344147027
CCCCCCC,CCC,9.517693771307314
CCc1ccccc1CC,CCCCC,5.720830573333217
C(O)(CC)C,CC=1CCCCC1CC,3.650664536496789
CCCCCCCCC(CCC)C,CCCC,1.8264361358474546
CCC(O)CC,CCC,1.418186258840175
C=CCCc1ccccc1CCC,CCCC(O)C(CCC)(CCC)C(=O)CCC,2.2585390418736164
CCCCCC(CCC)C,CCC=1CCCCC1c1ccccc1CC=1CCCCC1c1ccccc1c1ccccc1CC,1.489773604843229
CCCC(O)(CC)CCC(CCC)C(O)C(CC)CC,C(O)C(CC)C(CCC)CC=1CCCCC1CC(O)C,9.764003094946878
CCC,CCC,3.530337069010865
C(CC)C,CC(=O)CCC,1.3968572546499067
CC=1CCCCC1CCC,CC(CCC)CC,1.3299068030984067
CC=1CCCCC1Cc1ccccc1CCCC,C(=O)CC,3.046194961892225
CCC=C,CCC,1.102735722124351
Cc1ccccc1Cc1ccccc1CC,CCCCC(=O)CCCCCCCC,6.423153351113721
CC(CCC)CCc1ccccc1CC(CC)CC,CC(CC)(CC)CC=C,7.13990025127926
CCC,CC=1CCCCC1CCC,5.751118580911656
C(CC)C,C(CCC)CCC(=O)CC(CCC)C,3.2456952582193885
CC(CCC)(CCC)CC(CC)CCCCCCCC,CCCC,8.723291127480675
CC(CC)C(=O)C(CCC)CC(CC)CCCCc1ccccc1C=1CCCCC1CCC,C=C(O)CCCCC,4.759167686286322
CCCCCC,C(CCC)C,8.65647042154309
CCCC(CC)CC,CC(CCC)(CC)CCC(CCC)c1ccccc1c1ccccc1CCCCCCCC,2.0002739033987624
C(=O)C(=O)CC,C(CC)(CC)c1ccccc1C,9.477664122976666
CCC=1CCCCC1C,CCCC(=O)CC(O)(O)c1ccccc1C,1.1923193031260455
C(CC)CCCCCCCCC(O)CCC,CCc1ccccc1CCCCC,8.136440886075107
CCCC(=O)c1ccccc1C=1CCCCC1CC,CC(O)CC,4.861182635819078
Cc1ccccc1CC=CCCCc1ccccc1C(O)C,CC(O)C(=O)C,3.0802034898880972
C(O)CCC,CCCC,1.113299184195279
CCCCCCCC,Cc1ccccc1CC(CCC)CC(CCC)(O)C,9.616707793603776
CCC,C(CC)C(CCC)CCCCC(=O)C,2.178746593482821
C(CC)C,CCCCCCCC,1.5167479448810242
C(CCC)C,C(CCC)C,1.243547313274374
CCCCC=1CCCCC1CCCC(CC)=CC=1CCCCC1C,Cc1ccccc1CCC=1CCCCC1CCC(CC)CCCC=1CCCCC1C(O)CC=1CCCCC1CC,2.811596063327139
CCC,C(CC)C,3.330555192468026
CCCCCCC,CCCCCC=1CCCCC1CC,2.402339393461024
CCCCC(CC)CCCC,CC(CCC)Cc1ccccc1C,4.6368315311702055
CC(CCC)CCC,CCC,9.506744352100634
C(CCC)(O)C,Cc1ccccc1c1ccccc1CC=1CCCCC1C,7.38063338386926
C(CCC)(CCC)C,Cc1ccccc1Cc1ccccc1CCCC(CC)CCCCC,3.882776078755103
CCC,CC(CC)(CC)C,3.0819074863693015
CCC,CCCCCCC,6.78370043651424
CCCC,CCCCCC,8.01654116991465
C(CC)(=O)C(=O)CCc1ccccc1CC,C(CCC)CCCC(O)CCC,6.327659989395755
CCC(O)CCC,Cc1ccccc1C,1.7559874838894878
CCCCCCC,C(CC)C,2.023077605336632
CCC(CCC)(CCC)CCC,CCCCC,8.447483370659471
C(=O)CCc1ccccc1C,Cc1ccccc1CC,2.3369535136311756
CCC,Cc1ccccc1CC,3.7273165983162846
C(CC)C,C=C(CC)CC(CCC)CCC,3.141587686457108
Cc1ccccc1CC(O)(CCC)CC(O)CCC(=O)CCCC,CCC,6.736456924977334
CCCC=C,CCC,3.7903053111236873
CCCCC,C(O)C=1CCCCC1C,9.082208366263487
C(O)CC=1CCCCC1C=CCCCCCC,C(CC)(CCC)CC(CC)(CC)CCc1ccccc1CC=1CCCCC1CC(CCC)=C,4.218715181587102
CCC,CC(CCC)CCCC(CC)C(CC)CC,2.8751753187103426
CCCC=CCC(O)C,C(O)C(=O)CCc1ccccc1Cc1ccccc1C(=O)C,9.883934157623813
CCC(CC)(O)CC,CCC,3.0218848937601352
CCCCC,CCC=1CCCCC1CC,1.534583412001989
CCC,CCCc1ccccc1C=1CCCCC1CCCC,9.429991257350297
Cc1ccccc1C=C,CCc1ccccc1C=C=CCCCC,8.446838083795264
CCCCCC(CC)CCC,CCCCCCCCCc1ccccc1CC,1.3013666622344529
CCC(O)CCCCC(CC)C,CCCC,2.5149425402655825
CC=1CCCCC1C(CC)C(CCC)C,CCCC=C,4.34880393786039
CC(CCC)c1ccccc1CCCCC,CCCC(O)C,7.421585914258624
CCC,CCCCCC(O)C,2.132723254500122
C=C,C(=O)CCCC(O)C,7.341041875419443
CC(=O)CCCC(O)C,C(CC)C(CC)(O)CCC,2.7184983095521384
C(=O)CCC=CC,CCCC,8.754503627204635
C(=O)C,CCCCC,5.905866700528891
CC(=O)C,CCC=1CCCCC1CC,2.9141926282303077
CCC,CC(O)c1ccccc1C(CCC)C(=O)CC,4.629571480818037
CC(CC)C=CC,CC(CCC)C(CC)C,4.2347490308305655
C(CC)Cc1ccccc1C,CCC,1.2304057962083799
C(CC)C=1CCCCC1CCC,CCCC,5.4426123268697575
Cc1ccccc1CC(O)CC,Cc1ccccc1C(CC)CC,9.812063548292423
CCCC,CCCCCCC(CCC)CC(CCC)(CCC)Cc1ccccc1CC,8.53060974092022
CC(O)CC(CCC)C(CCC)(CCC)CC,CCCC(CCC)C,6.833586367020438
CC(CC)(CCC)C=CCC,CCCCC=1CCCCC1CCC=C,2.6270274331845975
CCCc1ccccc1C(CC)c1ccccc1CCC(CC)CCCCC(O)CC=CC,CCC,8.221553969463635
CCC,Cc1ccccc1CCC(=O)CC,2.61925896137022
C(CC)C,CCc1ccccc1CC(O)(CCC)C=1CCCCC1CCCC=C,5.6359131726807
C(O)(O)C=1CCCCC1CCC(=O)C(=O)CCCCCCCC,C(=O)(O)CC=1CCCCC1C,2.1333338255322025
CCCCC,C(O)c1ccccc1CCCC,5.644392983060191
Cc1ccccc1CCC,CCCCCC,6.766897059782395
CC=1CCCCC1CCC,Cc1ccccc1CC(CC)C=1CCCCC1c1ccccc1C,3.6955799327153964
C(=O)CC(=O)C,CCCCC,3.661497473268028
CCC=C(O)CC,CCC,4.179734063756836
CCC,CCCCCC,4.17522780129741
CCCC,CC=CC=C(O)CC=CCC,6.906944864224425
C(O)CC(CC)CC,CC=1CCCCC1C,4.044090294904475
CCCc1ccccc1C,CCCCC(CC)CCCC,4.286019901102981
C(CC)(CC)C,CCC,8.429320180737651
CC=1CCCCC1C(=O)C,CCC(CCC)c1ccccc1CCC,8.100600472707601
CCCC(O)(CCC)CC,C(CCC)C,3.321946404232197
CC(=O)c1ccccc1CCC(CC)CC,CC=CCCC,2.332305446171591
C=C,CC(O)CCc1ccccc1C,9.54245100065379
CCCC,C(CCC)C(=O)C(CC)CC,7.139192110346505
CCC,CCC(CC)CC,1.1879694759467707
C(=O)CCC,CC=CCCCCc1ccccc1CCC(CCC)C(CCC)(CCC)CCCCC,3.434006293691945
CCC,CC=CC,6.033818820564144
C(CC)(=O)CCC,CC(CC)C,8.11484060613667
CCC,CCCCCCCCC,3.997413939726045
CCC,CCC,9.905977675530568
CCC(CCC)C(CCC)c1ccccc1C,CC=1CCCCC1CC,6.759848519442036
C(=O)C=1CCCCC1CCCCCC=C,C(CCC)(CC)CC,6.805887480126721
CCCCCC(O)CCCCC(=O)CC,C(CC)=CCC,8.76231173532178
CCCC,CCC(CC)C,6.3307784275512455
CCCCCC,C=CCCCCCc1ccccc1C,8.320405462086676
Cc1ccccc1c1ccccc1C,Cc1ccccc1CCCCCC,8.74647761628367
CCCC=CCCC=C,CCC(CCC)(O)C(=O)CCCC=C,5.612051882771548
CCC=CC,C=C,6.453491392557714
C(CCC)CCCC,CCCCCCCCC(O)CCCC,6.6954944177264855
CCCCC(O)CC,CCC,5.211985703642319
CCC=1CCCCC1c1ccccc1C,CCCCCCCC,3.4430115413645677
Cc1ccccc1C(O)CCC,C(=O)CC,5.335365278247785
C(CC)CCC(CC)CCCCCCCCCc1ccccc1CCCC,CCC,1.0801233798029948
C(O)C=1CCCCC1CC=1CCCCC1C,CCc1ccccc1C,1.0983335270204453
C(CCC)Cc1ccccc1c1ccccc1C=C,CC(O)CC(CC)(CC)C(=O)CC(CCC)CC(CC)C(=O)C,3.090805216305165
CCCCc1ccccc1C(O)C(CC)C,CCCC,8.41232930239638
CCC,CCCC,9.222867662510037
C=CC,CC(CCC)C(=O)CCCCC,5.909168562477675
C(CC)C=1CCCCC1C,CC(CC)C,9.96028665377698
CC=CC(O)CC(CC)CCCCC,CCCCCCC,4.376776043167675
CCC,CCCC(CCC)CC(CC)C,1.3142201471114312
C(CC)C,CCCCCCC=C,1.5926149474836042
CC(CCC)CC(CC)C(CCC)(O)C(O)CCCCC,CCCCCCCC,6.109235332003234
C=C,CC(CCC)(CC)CC(O)C,6.24149941182628
CCC(=O)C,CC(CCC)C(CCC)C(CC)C=1CCCCC1c1ccccc1CC=1CCCCC1C,4.831239966092328
C(CCC)C=1CCCCC1CCCCC(CC)CCCCCc1ccccc1c1ccccc1CC,C(=O)(O)C,9.582837842502192
CCC=1CCCCC1CC,CCCC,9.950652050490605
CCC(=O)CCCC(CC)CCCCC=1CCCCC1CCC,CCC=1CCCCC1CC(=O)CCCC,1.3959009035303471
CCC,Cc1ccccc1CCCC=CCC=1CCCCC1Cc1ccccc1CCCC,8.718513714698693
CC(CC)CCC=1CCCCC1CC(O)C(=O)C,CCC=1CCCCC1CCC,7.5367613339050035
CC=1CCCCC1CCCC,Cc1ccccc1CC=1CCCCC1C,2.27979589396476
CCCCCCC,CCCCC,6.279871406881581
CCCC(O)CC(CC)CCCCC,CCCc1ccccc1C,2.465964221712564
CC=1CCCCC1C,CC(O)C=1CCCCC1CCCCCC(CC)CCCC(CC)Cc1ccccc1CCC,4.222445213798526
CCCC(CCC)CCC(CCC)CCCc1ccccc1C(CC)CC,CC(CC)C=CC(CCC)(CCC)CC(CC)CCCCc1ccccc1CC,5.094761060365937
CC(CCC)CCC(O)C,CCC(CC)CCCC(O)Cc1ccccc1C,2.8625899822204044
CCC,CCC,8.826745026735722
CCCC(=O)C,C=CCC,4.285219958225038
CCC,C(CCC)CC(O)CCC,8.969679576409305
CCc1ccccc1CC,CC(CCC)(CC)c1ccccc1CC,3.4983626915237473
CC=1CCCCC1CCC,C(=O)C,5.279600063101139
C(=O)CC=CCCC(CCC)CC,C(CC)CCCC,1.3150995606034308
CCCCC(CCC)(CC)CC(O)CCC,CCC,1.888111062516105
CC=1CCCCC1C=1CCCCC1C(O)c1ccccc1CCC(=O)CCCCC,CCCCC(CC)CC,2.0831300215928152
C=CC,CCCCCCC(=O)CC,8.112389311884659
CCCC(=O)CCC,C(CC)C(CC)(CC)CCCCCCCCCC(CC)=CC,4.971328484304448
CCC,C(CCC)(CC)C,8.035807373332535
C(CCC)CCCCC,C(CC)c1ccccc1c1ccccc1CC=1CCCCC1C,5.187085402783123
CC=1CCCCC1CCCC,C(=O)(CCC)C=1CCCCC1c1ccccc1C=1CCCCC1CC,9.114957766302453
CC(CCC)(CCC)C,Cc1ccccc1CCCCC,9.738848244197216
CC(CCC)CC,C(CCC)c1ccccc1CC(CC)CCCC,5.380758526654336
CCC(CC)C,C(CCC)C=1CCCCC1CC,1.0894092400856288
C=C,CCCCC,9.821987881917728
CC=C,CC=1CCCCC1CCCCCC,3.52464443453212
CCC,CCCCCC,2.3227720519310138
CCC,CCC,8.354291628401462
C(=O)CCc1ccccc1CCC,CCC,4.875961916273304
CCC,CCCC,1.1840445819433882
C(CC)CC,C=C,3.2441744382489004
CCCCc1ccccc1c1ccccc1C,CCC=1CCCCC1C,1.047324328453318
C(=O)CC,C(CC)(CC)(CC)CC,8.975691919926842
C(O)C,CCCCC,4.029945400419707
CC(CCC)CCC,C=C,2.895672438647094
CCC(O)=CCCCC=CCCCCCCC,CCC(CCC)C=C,7.2900243233377005
C(O)CC(CC)C,C(CC)(CCC)C,5.949371415847105
C=CCC,CCC(O)Cc1ccccc1C(CC)CC=1CCCCC1C,5.69539928242765
CCCCC,CCC(CCC)C(=O)C(O)CC,4.156131049020315
C(=O)(CC)C(=O)C,CCc1ccccc1C,1.899682087384328
CCCCc1ccccc1CC=C=C,CCCCC,3.0537164168534456
CCCCC(=O)C(CCC)(CCC)C,CCCC,1.884240974786527
CC=Cc1ccccc1C=1CCCCC1Cc1ccccc1C,CCCCC,8.141909876064181
CCC,CC=C,9.442910896722264
C(CC)CCC,C(=O)C,4.181177896225346
CC(O)CC,CCC,5.617277035770622
C(CC)C,CCCC,4.3510997824071325
CC=1CCCCC1C,C(=O)CCC=1CCCCC1CC,9.571076261014657
C(CCC)Cc1ccccc1C(CCC)(CC)C,CCCC(CC)c1ccccc1CCCC,2.342432008527494
CCCCC=1CCCCC1CCCCCCC,CCCCCCC(CC)CCC(=O)C,5.9123792272505025
C(CC)(O)C=1CCCCC1CCCCC,CCC,6.40658891364163
CCC(CCC)c1ccccc1C(CC)C,C(=O)CCCC(O)CCC(=O)C(CCC)CCC,1.02607621775212
C(CCC)CC=1CCCCC1C(=O)C,CCCCCCCC,9.507400404555364
CCC,CCC,9.646063573582001
CCCCCCCC,CC(=O)CCCC(CC)(O)C,3.190196346406866
CCCc1ccccc1Cc1ccccc1CCC,Cc1ccccc1C=1CCCCC1C(CC)C,7.701643313240573
C=Cc1ccccc1C,CCCCC,1.2739011571949486
CCc1ccccc1C,CCc1ccccc1CCC,6.694706651362171
CCCC=1CCCCC1CC,C(CCC)C=1CCCCC1CC,8.204774298487518
CC=1CCCCC1C,CCCC,1.310504869577536
CCC,CCc1ccccc1C=1CCCCC1CCCCCCC(O)(CC)Cc1ccccc1CCCCC,6.44601775854355
CCc1ccccc1C(CC)C=CCC(CCC)C(CCC)CCCC,C(CCC)CCCCCCC,1.9016898372811606
CCC,CC=1CCCCC1CC(CC)(O)CCC=1CCCCC1CC,2.318487979753186
CCCCC,C(O)C=1CCCCC1C,4.477854177969464
C(CC)CCC,C(CC)C=1CCCCC1C(O)CCCCCC,5.257892229344028
CC(CCC)CCCC,C(=O)CC(=O)CCC(CC)CC=CCCCC,5.527783808112316
CCC,CCC=1CCCCC1CC=1CCCCC1CC,9.804938570257406
CC=1CCCCC1c1ccccc1CC,CC(O)=CC(CCC)CCC,1.041265246054965
CCC,CCC(O)C(CC)CC,1.6211916181621442
Cc1ccccc1CCC(O)CCC,CCc1ccccc1CC(CC)C,5.546253577419363
C(=O)C,Cc1ccccc1CCC,4.411231014243391
C(O)C,CCCC(CC)=C,1.261447433613296
CCC(=O)CC=1CCCCC1C,CCCCC(CC)(CC)C,9.037777930662712
C(CCC)(CCC)CC(CC)C=1CCCCC1CC,C(=O)C(CCC)CCCc1ccccc1CC=C,7.488025027272194
CCCC,CCCC,7.667430873018899
CC(CC)C(CCC)C,C(CC)C,6.842941211003188
CC(=O)CCC=CC(CC)C,C(CC)CCC(CCC)CC,6.081847410679316
CCCC,CCC,6.252882785024262
C(=O)C,C(=O)CC(=O)C,1.8012795988523864
C=C,CCCCC,9.550540689008843
CC(=O)C(CCC)Cc1ccccc1Cc1ccccc1C=1CCCCC1C=1CCCCC1C(CC)C,CC=1CCCCC1CC,5.060874955269121
CCCC(O)CCCCC,C(O)C(CCC)CC,1.4815218068667324
CCC=1CCCCC1C=1CCCCC1C,Cc1ccccc1c1ccccc1CC=1CCCCC1C,9.274777144190471
CCCC(CCC)Cc1ccccc1CCC,CCC(CC)C,3.4030848365573383
CC(=O)CCCCCC,C(=O)CC,9.823229458695629
Cc1ccccc1c1ccccc1CCCC,C(O)C,5.276656295889319
CCC,CCCCCCC,8.081975117544218
CCCC(CCC)CCC,CCC,3.782726002823985
C(=O)CC(O)CC=1CCCCC1C,C(CCC)c1ccccc1C,3.9780921784143786
C(O)C,C=CCCCCCCC,4.202873922728178
CCCC=CC(O)CC,CC=CC,5.417576831872139
CCCCC=1CCCCC1C,CCCC,5.974740783577164
CC(CC)CC,C(=O)CC,4.6376326505260685
C(CCC)CCCCCc1ccccc1C(=O)C(O)(O)C(CCC)CC(CC)C,C(CCC)(CCC)C,9.218861136550487
CCCCCC(CC)CC=1CCCCC1CCC,C(O)CCCc1ccccc1CCC,7.238289833248836
CCCCC,CCCCC,2.3209601508546647
Cc1ccccc1C(O)CCCCCC(O)c1ccccc1C(CC)CCC=1CCCCC1C(CCC)CC,CCCCC=1CCCCC1C=CCCCCC(O)CCCC,2.0900342380828043
Cc1ccccc1CC,CCC,6.155396457778291
CCCCCCCCC,CC(CC)C=1CCCCC1C(CC)CC(O)C(=O)CC=1CCCCC1C(CCC)C(=O)CCCCC,9.844644170348825
CCCC,CC(O)C=CC(CCC)CCC,3.8566974449407807
CCC,CCC,2.1991348158057993
CC=1CCCCC1CC,C(CC)CCC(O)C,5.938290580831516
CCCCc1ccccc1C,C(CC)CCCCCC,8.145017332270818
C(=O)CCC,C(=O)C,6.466782313263563
CCC,CC(=O)C,1.0433995242877319
CCC,CC=CC(=O)CC,3.025536512151763
C(CCC)C(O)C,C(=O)C=1CCCCC1C(CCC)C,6.1783243920709685
C(CC)(O)CC(O)CCCC,CCC=CCCCC,6.865948058782065
CC(=O)C(O)(CCC)CC(=O)C,CCCCCCC,1.3694416230372528
CCC(CCC)CCCC=1CCCCC1CCC=1CCCCC1CC=1CCCCC1CCCCC,C(CCC)CCCC=1CCCCC1CCC,8.159721783563288
CCCC=1CCCCC1C(=O)C,Cc1ccccc1c1ccccc1C,8.75193561806951
Cc1ccccc1CC,C=CC,1.6707113072286917
CCC,CCCCCC,4.808452085545705
CCC,CCC,4.063983163374492
CCCCC,C(=O)C,9.016264592985513
CCC,C(CCC)C,7.743266586324441
CC=1CCCCC1c1ccccc1CCC,CCCCCc1ccccc1C(CCC)CC,8.526133902816731
CCCCC=1CCCCC1CCCC(CC)C,CCC,3.6665687579348485
C(CCC)CCC=1CCCCC1c1ccccc1CC,CC(=O)C=1CCCCC1C(=O)C(=O)CC(CC)CCC=1CCCCC1C,6.407416543593631
CCCCc1ccccc1C,CCCC,9.159842405111236
CCC=1CCCCC1C,CCc1ccccc1CCC,7.53418100061461
CC(O)CC(CCC)C,CCC(CCC)CCC(CCC)C,3.5621356691269046
CCC,C(CC)C,3.4523619543513284
CCC,CC=1CCCCC1C,6.210241206593292
CC(=O)CC(=O)C,CCC,9.546074506992486
CCC,CCC,7.036405143206794
CC(O)CC=1CCCCC1CC,CCCC(=O)C,6.284249120314358
C(=O)=CC=CCCc1ccccc1CC(O)C,CCC,2.705501767485503
CCC(O)CC,C(CCC)CC=1CCCCC1C,4.423175094967152
CCCCC(CCC)CCCC=C,Cc1ccccc1C,6.589015123243776
C(CC)C,CC(=O)CCC,6.5659651264172005
CC=1CCCCC1C(CCC)C,CCCCC=1CCCCC1C(=O)CCCCC(CC)C(CCC)CCCCC,6.578180528543643
CCCC,C(CCC)C,5.195183637775524
CC=1CCCCC1CCCCC=1CCCCC1CCC(CC)CCCCCC,CCc1ccccc1CC,6.859011574996195
C(=O)CCCCCCCCCCCC,CCCCC,3.345406124955661
C(O)C,C(O)c1ccccc1CC,7.166180368092437
CCC,CCCCCCC=1CCCCC1CC(CC)C,2.854684723892893
CCCCCC(CCC)c1ccccc1CC,CCC,2.738821134058857
CCCCC,CC=CCC,5.7909788521305785
CCCCCC,CC(=O)CCc1ccccc1CCC(CCC)CCC,8.378971480855157
CC(CC)C=C,CCC=1CCCCC1CCCC,7.580819899283394
C(CC)CCC,CCCc1ccccc1CCCc1ccccc1CCCCCC,7.583664758239468
CCC,CCC,3.819429366952619
CCC,C=C,7.856092536814941
Cc1ccccc1C,CCC=CCCC,2.4703997031294325
CCC(CC)CCC(O)C,Cc1ccccc1C=1CCCCC1CCC,7.885280722088297
C(CC)C(CC)C,Cc1ccccc1C(O)CCCCCCCCC(O)Cc1ccccc1CC,5.179869729264126
CCCCCCc1ccccc1c1ccccc1CCCC(CCC)CC,CCCC(=O)CCCCC,3.605947788178635
CCCCCC,C(O)(CCC)CCC,5.2060860082535
C(CCC)CC,CCCCC(O)C,7.767551387220881
CCC,Cc1ccccc1CC(CCC)CCCCCC(CC)C,5.008895780262595
C=C,CC=1CCCCC1CCC(CCC)C,2.5946854007031703
CCCC(O)C,CCC,2.9352567312763904
CC(O)CC(CCC)CCCCC,C(CC)CC,4.764390677502569
CCC,CC=1CCCCC1C(O)C(CCC)C=1CCCCC1CC=CCCC,3.690627714003425
CCCc1ccccc1CCCC,CC(O)CCCC,6.418656587447316
C(CCC)(CC)Cc1ccccc1C,C=CC(=O)C(=O)c1ccccc1CCCCC,5.037949236385074
C(O)CCCCCC,CCCCC,5.561625309912966
CCC,CC(O)(CCC)CCCCC,8.447376986269022
C(O)c1ccccc1C=1CCCCC1CC,CCCC,9.970049574939667
CCC,CCC(=O)C,3.4623474806268413
CC=1CCCCC1c1ccccc1C=1CCCCC1C(=O)C,CCCCCCCC=1CCCCC1CCC(CC)C(CCC)Cc1ccccc1C,1.2206904547393362
CCc1ccccc1CC,CCCC,3.8813010919327993
CCC,CCCC,6.377950469653661
C(CCC)C,CCCC,6.554753587196297
C(CC)CCCCCC,CCCCCC,3.2335295383120313
C(=O)c1ccccc1C=1CCCCC1C=1CCCCC1C=1CCCCC1C(=O)CCCC=1CCCCC1C,CC(CCC)c1ccccc1CC(CC)CC=CC,9.711663535506666
CCC,CCC,8.84597179636212
C(=O)CCCC(CCC)C,C(CC)CC,4.03870362789514
C(CC)C=1CCCCC1C=1CCCCC1C(=O)C,CCC,2.4050940027269814
C(CCC)=CC,Cc1ccccc1C,1.506449226535534
CCCCC(CC)CC,CCCC,5.5602047440929185
C(=O)CCCC(=O)CC=1CCCCC1CCC,CC(CC)C=CCC=1CCCCC1C(CCC)CC(O)CC,8.434604149122485
CCCCC,CCCCCc1ccccc1CC,4.390523038630835
CCCC(CCC)CCCCCCCC,Cc1ccccc1CC,6.810799474418092
CC(=O)C,CC(O)CCCCC,2.3323787577469193
CCC,C=CCCC(O)CC(=O)C=1CCCCC1C,3.8906988850385718
CCC,CC(O)=CC=1CCCCC1C,9.579093325025589
C(CC)(=O)C,C=CCCCC=1CCCCC1C,4.656479410171461
C=CCC(O)C,Cc1ccccc1C(CC)C,3.6108978916426127
CCC,Cc1ccccc1CCCc1ccccc1C,4.12561986416212
CCC,CCCCC(CCC)CC(CC)CCC=1CCCCC1C,8.044950454631822
CCCCCCC=1CCCCC1C,CCC,6.665192461329448
CCC(CC)CC=1CCCCC1C,CC(CCC)CC,7.164692060769985
C(CCC)C(CC)C,CCC(=O)Cc1ccccc1C,4.299169435788611
CCCCCCC=CC(CC)C=1CCCCC1Cc1ccccc1CCCC,CC=1CCCCC1CCCCCCC=1CCCCC1C,1.720838188450137
Cc1ccccc1C(CC)CC,CCC,4.054035719033079
CCCCCCC(=O)C=CC,CCC,2.6489999768430863
CCC,CCCC,4.252105822916196
CCCCCC(=O)CCCC,C(=O)CC,6.264726796952106
CCCCC,C(CC)CCC,5.255943724067555
C(O)C,CC(=O)CCCCCc1ccccc1CCC,2.345603910047628
CCCCCC,CCC,4.808409545018645
CC(O)Cc1ccccc1CCCC,CCCC,9.879410866234583
CCc1ccccc1C,CC(CCC)CCCc1ccccc1CC=1CCCCC1C,1.873175938637111
C(CC)CCCCC(CCC)c1ccccc1CCCCCC,CCCCC,7.125417102004903
CCC(O)C,CCC,4.532463083644826
CCC=1CCCCC1C,CCCCCCCCCCCCCCCCC,3.1590291426553385
CC=1CCCCC1C(CC)C(CCC)(O)CCCC(O)CCCCCC(O)CCC,CC=1CCCCC1CC,4.7223327717205565
CCCC(CC)(CC)C=1CCCCC1CC,CCC,2.709177455629276
Cc1ccccc1CCCc1ccccc1C(CC)CC=1CCCCC1CC,C(CC)CCCCC,1.9949289134271107
CCC=C,CCC,9.54002113218342
CCC,CC(CCC)CCC(=O)CC,9.436006783465901
CCC,CCC,8.760097972875121
CCC,CCc1ccccc1C,5.162780668598423
C=CCC,CC=C,2.4651962738468063
CCC(CCC)CCCCc1ccccc1C,CCCCCCC,3.7063087869783766
C(CC)CCCCC=1CCCCC1CCCC,CCC,4.3723538735619805
CCC,CCCCC(CCC)C,5.248692844804015
C(O)CC(O)C(=O)C(CCC)C,CC=CCC=C,5.2509945380398815
C(O)CCCC,CC=Cc1ccccc1CC=1CCCCC1CCCCCC,6.913857894667411
CCCC,CCCC,1.8267234488397661
C(O)C=1CCCCC1CCCC=1CCCCC1CC,CCC,4.000177580626335
CCC,C(=O)C,9.64337799914248
C(=O)CC,CCC,5.177477843033849
CCC,C(CC)(O)CC,1.835150980157329
CCC=1CCCCC1CC,CCC(CC)CC,2.1263449806097086
C(=O)C(O)CC(CC)c1ccccc1CC,CC(CC)c1ccccc1C(O)C,3.345819218229168
CCC,CC=1CCCCC1C(O)CCCCC(CC)CCC,4.968755918785423
CCC,Cc1ccccc1C,1.5318239953138977
C(CCC)CCCCC,C(CCC)CC=1CCCCC1CCCCCCC,6.877660795946494
C(O)CC(CCC)C=1CCCCC1CCCCC=1CCCCC1CCC,CC(CCC)(CCC)C,3.302553230424876
C(O)(CC)CCCC,Cc1ccccc1CC,7.8948424688142955
CC(=O)Cc1ccccc1Cc1ccccc1CCC(CCC)C,CCC,7.738866542608405
C(CCC)C(=O)C=1CCCCC1C,CCC,9.417718367968723
CCCCC(CC)c1ccccc1C,CCCC,7.104973489260948
CCC,C(O)=CC=1CCCCC1c1ccccc1C,5.227053470875713
CCCC(=O)C,C=C,3.417802473817468
CCc1ccccc1c1ccccc1CC,CC(O)C=1CCCCC1C(O)C,7.829586566102829
CCC=1CCCCC1C,CCCCC,2.3383326894765633
CCCCC=CCc1ccccc1C=1CCCCC1C=1CCCCC1C(CCC)C=1CCCCC1CC,CCC(O)CC(CCC)C=1CCCCC1c1ccccc1C,8.72251264034452
C(O)c1ccccc1CC(CC)c1ccccc1CC=1CCCCC1Cc1ccccc1C,C(CCC)=CC(O)CCC(=O)CC(O)(CC)CCC,7.528334261572738
Cc1ccccc1CC,CC=1CCCCC1C=CCC,2.2374832326062313
CC=C,C=CC,8.255464740623488
Cc1ccccc1CCCCCC,Cc1ccccc1CCC(=O)CCCC,8.662791109250161
CCCCC(CCC)C(O)CCCCC,CCC,3.3741258265663934
CCCc1ccccc1C,CCCC,4.754074724884725
CCCCC,CCC,1.2167071764372963
CC(=O)C,CC(CC)CC,6.920842910051198
C(=O)c1ccccc1C,CCCCCC,8.154789335170541
CCC(=O)CCC(CC)CCCC,CCC,4.707721365667433
C(=O)CCC(CC)C(CCC)Cc1ccccc1CC,CC(=O)C,3.5140830125819114
CCC,CCCCCC,5.719525958513507
CCC,CCCCCC,1.9172248975357307
CC(=O)CCC,C(CCC)CCC,1.7674802232214992
CCCCCCCC,CCCCCCC(CCC)CCC,9.807471779610694
C(CCC)=C,C(CC)(CC)C(CCC)C(=O)CCC=1CCCCC1C=1CCCCC1CC,3.6213828109519652
CCC,C(CCC)CCCC,8.882164374937721
CCc1ccccc1C(CCC)C,CCCC,4.810510868398561
CCCCCC(CCC)C,C(CCC)C(CC)C,9.755427489285223
CCC,Cc1ccccc1C,7.668913902146126
